name,NaPS,solvent,energy,iteration,electronic_scf,vdw,oxidation_states
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.305217427321,9.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3051855603582,8.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3050144520444,7.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3049253166727,6.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3046798515137,5.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3045297935017,4.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3040323293754,3.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3037468322401,2.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3024341785685,1.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.305687890958,21.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3053419283162,10.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3057338561204,22.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058394239157,39.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3057876155607,24.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.30575723837,23.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058495736684,46.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058489677554,45.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058480000561,44.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058436874845,42.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058423082995,41.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058419318453,40.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058373964681,38.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058360693053,37.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058328695497,36.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
Na2S8@N_graphene-glyme-vdw,Na2S8,Glyme,-593.3058464598234,43.0,False,True,"[{'Element': 'C', 'Oxidation States': [0.042, 0.042, 0.041, 0.042, 0.044, 0.042, 0.041, 0.043, 0.028, 0.043, 0.046, 0.045, 0.042, 0.043, 0.034, 0.044, 0.044, 0.046, 0.041, 0.051, 0.14, 0.043, 0.051, 0.151, 0.043, 0.044, 0.043, 0.04, 0.142, 0.045, 0.042, 0.038, 0.042, 0.043, 0.042, 0.043, 0.042, 0.043, 0.038, 0.043, 0.038, 0.042, 0.047, 0.042, 0.042, 0.037, 0.009, 0.044, 0.039, 0.032, 0.043, 0.043, 0.041, 0.042, 0.035, 0.036, 0.041, 0.031, 0.032, 0.042, 0.041, 0.035, 0.04, 0.042, 0.045, 0.042, 0.041, 0.031, 0.044, 0.037, 0.041]}, {'Element': 'N', 'Oxidation States': [0.006]}, {'Element': 'S', 'Oxidation States': [-0.038, 0.091, -0.321, -0.407, 0.289, -0.326, 0.154, -0.47]}, {'Element': 'Na', 'Oxidation States': [0.691, 0.852]}]"
