name,NaPS,Atoms,solvent,electronic_scf,vdw,Count,Mean /Å,Median /Å,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–Na,Vacuum,False,False,2,3.0059,3.0059,0.1333,0.0943,0.0943,nan
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,Ni–S,Vacuum,False,False,146,2.3850,2.3943,0.0417,0.0416,0.0035,-4.6613
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–S,Vacuum,False,False,19,2.0951,2.0738,0.0511,0.0498,0.0117,2.6568
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2,Na2S8,S–Na,Vacuum,False,False,5,2.7970,2.7639,0.0615,0.0550,0.0275,0.5487
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
Na2S8@NiS2-PC,Na2S8,Ni–S,PC,False,False,142,2.3888,2.3943,0.0313,0.0312,0.0026,-6.8836
